0.9639876636296681		SimpleArgument(The fastest way to find information on a particular topic,List([0, 57)))	Relation(is,List([58, 60)))	SimpleArgument(by using the index,List([61, 79)))	The fastest way to find information on a particular topic is by using the index . .
0.9519590039007286		SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(user 's manual for navigation , entertainment , communication The service center will be happy to answer any other questions,List([13, 137)))	The title is user 's manual for navigation , entertainment , communication The service center will be happy to answer any other questions you may have .
0.8847482001694347		SimpleArgument(Information on BMW,List([0, 18)))	Relation(e.g. is,List([21, 25), [44, 46)))	SimpleArgument(available on the Internet,List([47, 72)))	Information on BMW , e.g. , on technology , is available on the Internet : www.bmwusa.com . . .
0.9251282565798027		SimpleArgument(The category,List([0, 12)))	Relation(is,List([13, 15)))	SimpleArgument(notes,List([16, 21)))	The category is notes . .
0.9111779447320654		SimpleArgument(The sub category,List([0, 16)))	Relation(is using,List([17, 25)))	SimpleArgument(this owner 's manual,List([26, 46)))	The sub category is using this owner 's manual . .
0.8772656277736296		SimpleArgument(precautions,List([57, 68)))	Relation(must be followed precisely,List([74, 100)))	SimpleArgument(in order,List([101, 109)))	The title is additional sources of information Indicates precautions that must be followed precisely in order to avoid the possibility of personal injury and serious damage to the vehicle .
0.928319312100383		SimpleArgument(Identifies Control Display texts,List([4, 36)))	Relation(to select,List([42, 51)))	SimpleArgument(individual functions,List([52, 72)))	... Identifies Control Display texts used to select individual functions .
0.9030401971054747		SimpleArgument(Verbal instructions,List([4, 23)))	Relation(to use,List([24, 30)))	SimpleArgument(with the voice activation system,List([31, 63)))	... Verbal instructions to use with the voice activation system .
0.9030401971054747		SimpleArgument(the answers,List([11, 22)))	Relation(generated,List([23, 32)))	SimpleArgument(by the voice activation system,List([33, 63)))	Identifies the answers generated by the voice activation system . .
0.9256263201643982		SimpleArgument(measures that can be taken,List([10, 36)))	Relation(to help,List([37, 44)))	SimpleArgument(protect the environment,List([45, 68)))	Refers to measures that can be taken to help protect the environment .. .
0.8772656277736296		SimpleArgument(measures,List([10, 18)))	Relation(can be taken,List([24, 36)))	SimpleArgument(to help protect the environment,List([37, 68)))	Refers to measures that can be taken to help protect the environment .. .
0.9251282565798027		SimpleArgument(The category,List([0, 12)))	Relation(is,List([13, 15)))	SimpleArgument(notes,List([16, 21)))	The category is notes . .
0.9315526874932588		SimpleArgument(The sub category,List([0, 16)))	Relation(is,List([17, 19)))	SimpleArgument(symbols,List([20, 27)))	The sub category is symbols . .
0.9251282565798027		SimpleArgument(The category,List([0, 12)))	Relation(is,List([13, 15)))	SimpleArgument(notes,List([16, 21)))	The category is notes . .
0.9315526874932588		SimpleArgument(The sub category,List([0, 16)))	Relation(is,List([17, 19)))	SimpleArgument(symbols,List([20, 27)))	The sub category is symbols . .
0.9273436369335116		SimpleArgument(all standard , country - optional equipment,List([74, 117)))	Relation(is offered,List([123, 133)))	SpatialArgument(in the model series,List([134, 153)))	The title is symbols on vehicle components This Owner 's Manual describes all models and all standard , country - specific and optional equipment that is offered in the model series . .
0.8997480080640863		SimpleArgument(This Owner 's Manual,List([43, 63)))	Relation(describes,List([64, 73)))	SimpleArgument(all standard , country - optional equipment that is offered in the model series,List([74, 153)))	The title is symbols on vehicle components This Owner 's Manual describes all models and all standard , country - specific and optional equipment that is offered in the model series . .
0.9597492605074653		SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(symbols on vehicle components This Owner 's Manual describes all standard , country - optional equipment,List([13, 117)))	The title is symbols on vehicle components This Owner 's Manual describes all models and all standard , country - specific and optional equipment that is offered in the model series . .
0.9273436369335116		SimpleArgument(all standard , country - specific equipment,List([74, 117)))	Relation(is offered,List([123, 133)))	SpatialArgument(in the model series,List([134, 153)))	The title is symbols on vehicle components This Owner 's Manual describes all models and all standard , country - specific and optional equipment that is offered in the model series . .
0.8997480080640863		SimpleArgument(This Owner 's Manual,List([43, 63)))	Relation(describes,List([64, 73)))	SimpleArgument(all standard , country - specific equipment that is offered in the model series,List([74, 153)))	The title is symbols on vehicle components This Owner 's Manual describes all models and all standard , country - specific and optional equipment that is offered in the model series . .
0.9597492605074653		SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(symbols on vehicle components This Owner 's Manual describes all standard , country - specific equipment,List([13, 117)))	The title is symbols on vehicle components This Owner 's Manual describes all models and all standard , country - specific and optional equipment that is offered in the model series . .
0.9387281236502384		SimpleArgument(This Owner 's Manual,List([43, 63)))	Relation(describes,List([64, 73)))	SimpleArgument(all models,List([74, 84)))	The title is symbols on vehicle components This Owner 's Manual describes all models and all standard , country - specific and optional equipment that is offered in the model series . .
0.9597492605074653		SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(symbols on vehicle components This Owner 's Manual describes all models,List([13, 84)))	The title is symbols on vehicle components This Owner 's Manual describes all models and all standard , country - specific and optional equipment that is offered in the model series . .
0.9380742883576567		SimpleArgument(equipment,List([38, 47)))	Relation(is also described,List([48, 65)))	SpatialArgument(in this Owner 's Manual,List([12, 35)))	Therefore , in this Owner 's Manual , equipment is also described and illustrated that is not available in your vehicle , e.g. , because of the selected optional equipment or the countryspecific variants . .
0.34203594557706163		SimpleArgument(This,List([0, 4)))	Relation(applies,List([10, 17)))	SimpleArgument(for safety - related systems,List([18, 46)))	This also applies for safety - related functions and systems . .
0.34203594557706163		SimpleArgument(This,List([0, 4)))	Relation(applies,List([10, 17)))	SimpleArgument(for safety - related functions,List([18, 48)))	This also applies for safety - related functions and systems . .
0.9105129651916236		SimpleArgument(equipment,List([4, 13)))	Relation(not described,List([14, 27)))	SpatialArgument(in this Owner 's Handbook,List([28, 53)))	For any options and equipment not described in this Owner 's Handbook , refer to the Supplementary Owner 's Handbooks . .
0.9180804252893389		SimpleArgument(any options,List([4, 15)))	Relation(not described,List([16, 29)))	SpatialArgument(in this Owner 's Handbook,List([30, 55)))	For any options and equipment not described in this Owner 's Handbook , refer to the Supplementary Owner 's Handbooks . .
0.7508836390842847		SimpleArgument(some control elements,List([33, 54)))	Relation(are arranged differently,List([55, 79)))		On right - hand drive vehicles , some control elements are arranged differently than shown in the illustrations .. .
0.9251282565798027		SimpleArgument(The category,List([0, 12)))	Relation(is,List([13, 15)))	SimpleArgument(notes,List([16, 21)))	The category is notes . .
0.9315526874932588		SimpleArgument(The sub category,List([0, 16)))	Relation(is,List([17, 19)))	SimpleArgument(vehicle equipment,List([20, 37)))	The sub category is vehicle equipment . .
0.7698614352935839		SimpleArgument(a policy of constant development,List([63, 95)))	Relation(is conceived,List([101, 113)))	SimpleArgument(to ensure that our vehicles continue to embody safety standards,List([114, 177)))	The title is no title The manufacturer of your vehicle pursues a policy of constant development that is conceived to ensure that our vehicles continue to embody the highest quality and safety standards . .
0.598467018900354		SimpleArgument(our vehicles,List([129, 141)))	Relation(to embody,List([151, 160)))	SimpleArgument(safety standards,List([161, 177)))	The title is no title The manufacturer of your vehicle pursues a policy of constant development that is conceived to ensure that our vehicles continue to embody the highest quality and safety standards . .
0.7698614352935839		SimpleArgument(a policy of constant development,List([63, 95)))	Relation(is conceived,List([101, 113)))	SimpleArgument(to ensure that our vehicles continue to embody the highest quality standards,List([114, 190)))	The title is no title The manufacturer of your vehicle pursues a policy of constant development that is conceived to ensure that our vehicles continue to embody the highest quality and safety standards . .
0.4625556483966401		SimpleArgument(The manufacturer of your vehicle,List([22, 54)))	Relation(pursues,List([55, 62)))	SimpleArgument(a policy of constant development that is conceived,List([63, 113)))	The title is no title The manufacturer of your vehicle pursues a policy of constant development that is conceived to ensure that our vehicles continue to embody the highest quality and safety standards . .
0.598467018900354		SimpleArgument(our vehicles,List([129, 141)))	Relation(to embody,List([151, 160)))	SimpleArgument(the highest quality standards,List([161, 190)))	The title is no title The manufacturer of your vehicle pursues a policy of constant development that is conceived to ensure that our vehicles continue to embody the highest quality and safety standards . .
0.9149364051027061		SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(no title The manufacturer of your vehicle pursues a policy of constant development,List([13, 95)))	The title is no title The manufacturer of your vehicle pursues a policy of constant development that is conceived to ensure that our vehicles continue to embody the highest quality and safety standards . .
0.9710754877983955		SimpleArgument(the features described in this Owner 's Manual,List([28, 74)))	Relation(may differ,List([75, 85)))	SpatialArgument(In rare cases,List([0, 13)))	In rare cases , therefore , the features described in this Owner 's Manual may differ from those in your vehicle .. .
0.9180804252893389		SimpleArgument(the features,List([28, 40)))	Relation(described,List([41, 50)))	SpatialArgument(in this Owner 's Manual,List([51, 74)))	In rare cases , therefore , the features described in this Owner 's Manual may differ from those in your vehicle .. .
0.9251282565798027		SimpleArgument(The category,List([0, 12)))	Relation(is,List([13, 15)))	SimpleArgument(notes,List([16, 21)))	The category is notes . .
0.9315526874932588		SimpleArgument(The sub category,List([0, 16)))	Relation(is,List([17, 19)))	SimpleArgument(status of the owner 's manual,List([20, 49)))	The sub category is status of the owner 's manual . .
0.9180804252893389		SimpleArgument(Any updates,List([31, 42)))	Relation(made,List([43, 47)))	TemporalArgument(after the editorial deadline for the Owner 's,List([48, 93)))	The title is basic information Any updates made after the editorial deadline for the Owner 's .
0.9251282565798027		SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(basic information,List([13, 30)))	The title is basic information Any updates made after the editorial deadline for the Owner 's .
0.9313202850666147		SimpleArgument(Manuals,List([0, 7)))	Relation(are located,List([8, 19)))	SpatialArgument(in the appendix of the printed quick reference for the vehicle,List([20, 82)))	Manuals are located in the appendix of the printed quick reference for the vehicle .. .
0.9251282565798027		SimpleArgument(The category,List([0, 12)))	Relation(is,List([13, 15)))	SimpleArgument(notes,List([16, 21)))	The category is notes . .
0.9315526874932588		SimpleArgument(The sub category,List([0, 16)))	Relation(is,List([17, 19)))	SimpleArgument(status of the owner 's manual,List([20, 49)))	The sub category is status of the owner 's manual . .
0.9111779447320654		SimpleArgument(the registration requirements,List([98, 127)))	Relation(applying,List([128, 136)))	SpatialArgument(in the country of first delivery homologation,List([137, 182)))	The title is updates made after the editorial deadline Your vehicle is technically configured for the operating conditions and registration requirements applying in the country of first delivery homologation . .
0.6381012045821894		SimpleArgument(Your vehicle,List([55, 67)))	Relation(is technically configured,List([68, 93)))	SimpleArgument(for the registration requirements,List([94, 127)))	The title is updates made after the editorial deadline Your vehicle is technically configured for the operating conditions and registration requirements applying in the country of first delivery homologation . .
0.6381012045821894		SimpleArgument(Your vehicle,List([55, 67)))	Relation(is technically configured,List([68, 93)))	SimpleArgument(for the operating conditions,List([94, 122)))	The title is updates made after the editorial deadline Your vehicle is technically configured for the operating conditions and registration requirements applying in the country of first delivery homologation . .
0.8942434158739456		SimpleArgument(updates,List([13, 20)))	Relation(made,List([21, 25)))	TemporalArgument(after the editorial deadline,List([26, 54)))	The title is updates made after the editorial deadline Your vehicle is technically configured for the operating conditions and registration requirements applying in the country of first delivery homologation . .
0.9251282565798027		SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(updates made after the editorial deadline,List([13, 54)))	The title is updates made after the editorial deadline Your vehicle is technically configured for the operating conditions and registration requirements applying in the country of first delivery homologation . .
0.22506131975927415		SimpleArgument(it,List([57, 59)))	Relation(might be,List([60, 68)))	SimpleArgument(necessary,List([69, 78)))	If your vehicle is to be operated in a different country it might be necessary to adapt your vehicle to potentially differing operating conditions and permit requirements . .
0.598467018900354		SimpleArgument(your vehicle,List([3, 15)))	Relation(to be operated,List([19, 33)))	SpatialArgument(in a different country,List([34, 56)))	If your vehicle is to be operated in a different country it might be necessary to adapt your vehicle to potentially differing operating conditions and permit requirements . .
0.7005288659799959		SimpleArgument(your vehicle,List([3, 15)))	Relation(is,List([16, 18)))	SimpleArgument(to be operated in a different country,List([19, 56)))	If your vehicle is to be operated in a different country it might be necessary to adapt your vehicle to potentially differing operating conditions and permit requirements . .
0.4649296389869295		SimpleArgument(you,List([88, 91)))	Relation(can not lodge,List([92, 105)))	SimpleArgument(warranty claims for your vehicle there,List([106, 144)))	If your vehicle does not comply with the homologation requirements in a certain country you can not lodge warranty claims for your vehicle there .
0.6381012045821894		SimpleArgument(your vehicle,List([3, 15)))	Relation(does not comply,List([16, 31)))	SimpleArgument(with the homologation requirements in a certain country,List([32, 87)))	If your vehicle does not comply with the homologation requirements in a certain country you can not lodge warranty claims for your vehicle there .
0.8588213959830759		SimpleArgument(Further information,List([0, 19)))	Relation(can be obtained,List([20, 35)))	SimpleArgument(from your Service Centre,List([36, 60)))	Further information can be obtained from your Service Centre .. .
0.9251282565798027		SimpleArgument(The category,List([0, 12)))	Relation(is,List([13, 15)))	SimpleArgument(notes,List([16, 21)))	The category is notes . .
0.8807736236589644		SimpleArgument(The sub category,List([0, 16)))	Relation(is,List([17, 19)))	SimpleArgument(for your own safety,List([20, 39)))	The sub category is for your own safety . .
0.9076287886069428		SimpleArgument(the use of high - performance electronics,List([51, 92)))	Relation(requires,List([95, 103)))	SimpleArgument(repair methods,List([104, 118)))	The title is warranty Advanced technology , e.g. , the use of modern materials and high - performance electronics , requires suitable maintenance and repair methods . .
0.9196550307530975	Context(the use of high - performance electronics requires,List([51, 103)))	SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(warranty Advanced technology,List([13, 41)))	The title is warranty Advanced technology , e.g. , the use of modern materials and high - performance electronics , requires suitable maintenance and repair methods . .
0.9076287886069428		SimpleArgument(the use of high - performance electronics,List([51, 92)))	Relation(requires,List([95, 103)))	SimpleArgument(suitable maintenance methods,List([104, 132)))	The title is warranty Advanced technology , e.g. , the use of modern materials and high - performance electronics , requires suitable maintenance and repair methods . .
0.8900992049479675		SimpleArgument(the use of modern materials,List([51, 78)))	Relation(requires,List([81, 89)))	SimpleArgument(repair methods,List([90, 104)))	The title is warranty Advanced technology , e.g. , the use of modern materials and high - performance electronics , requires suitable maintenance and repair methods . .
0.9196550307530975	Context(the use of modern materials requires,List([51, 89)))	SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(warranty Advanced technology,List([13, 41)))	The title is warranty Advanced technology , e.g. , the use of modern materials and high - performance electronics , requires suitable maintenance and repair methods . .
0.8900992049479675		SimpleArgument(the use of modern materials,List([51, 78)))	Relation(requires,List([81, 89)))	SimpleArgument(suitable maintenance methods,List([90, 118)))	The title is warranty Advanced technology , e.g. , the use of modern materials and high - performance electronics , requires suitable maintenance and repair methods . .
0.7542358252891626		SimpleArgument(a workshop,List([45, 55)))	Relation(works,List([61, 66)))		Therefore , have this work performed only by a BMW center or a workshop that works according to BMW repair procedures with appropriately trained personnel . .
0.9030401971054747		SimpleArgument(this work,List([17, 26)))	Relation(performed,List([27, 36)))	SimpleArgument(only by a workshop,List([37, 55)))	Therefore , have this work performed only by a BMW center or a workshop that works according to BMW repair procedures with appropriately trained personnel . .
0.9180804252893389		SimpleArgument(this work,List([17, 26)))	Relation(performed,List([27, 36)))	SimpleArgument(only by a BMW center,List([37, 57)))	Therefore , have this work performed only by a BMW center or a workshop that works according to BMW repair procedures with appropriately trained personnel . .
0.7323734373534755		SimpleArgument(this work,List([3, 12)))	Relation(is not carried out properly,List([13, 40)))		If this work is not carried out properly , there is the danger of subsequent damage and related safety hazards .. .
0.9251282565798027		SimpleArgument(The category,List([0, 12)))	Relation(is,List([13, 15)))	SimpleArgument(notes,List([16, 21)))	The category is notes . .
0.8807736236589644		SimpleArgument(The sub category,List([0, 16)))	Relation(is,List([17, 19)))	SimpleArgument(for your own safety,List([20, 39)))	The sub category is for your own safety . .
0.8220767165759211	Context(repairs recommends,List([13, 35)))	SimpleArgument(BMW,List([21, 24)))	Relation(using,List([36, 41)))	SimpleArgument(accessories approved by BMW for this purpose,List([42, 86)))	The title is maintenance and repairs BMW recommends using parts and accessories approved by BMW for this purpose . .
0.9105129651916236		SimpleArgument(accessories,List([42, 53)))	Relation(approved,List([54, 62)))	SimpleArgument(by BMW,List([63, 69))); SimpleArgument(for this purpose,List([70, 86)))	The title is maintenance and repairs BMW recommends using parts and accessories approved by BMW for this purpose . .
0.8220767165759211	Context(repairs recommends,List([13, 35)))	SimpleArgument(BMW,List([21, 24)))	Relation(using,List([36, 41)))	SimpleArgument(parts approved by BMW for this purpose,List([42, 80)))	The title is maintenance and repairs BMW recommends using parts and accessories approved by BMW for this purpose . .
0.9220419529800444		SimpleArgument(repairs,List([13, 20)))	Relation(recommends,List([25, 35)))	SimpleArgument(BMW,List([21, 24)))	The title is maintenance and repairs BMW recommends using parts and accessories approved by BMW for this purpose . .
0.8396499491243721		SimpleArgument(parts,List([42, 47)))	Relation(approved,List([48, 56)))	SimpleArgument(by BMW,List([57, 63))); SimpleArgument(for this purpose,List([64, 80)))	The title is maintenance and repairs BMW recommends using parts and accessories approved by BMW for this purpose . .
0.9369813267476892		SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(repairs BMW recommends,List([13, 35)))	The title is maintenance and repairs BMW recommends using parts and accessories approved by BMW for this purpose . .
0.9251282565798027		SimpleArgument(The title,List([0, 9)))	Relation(is,List([10, 12)))	SimpleArgument(maintenance,List([13, 24)))	The title is maintenance and repairs BMW recommends using parts and accessories approved by BMW for this purpose . .
0.9125462839307745		SimpleArgument(the right contact,List([19, 36)))	Relation(approved,List([41, 49)))	SimpleArgument(by BMW,List([50, 56)))	Your BMW center is the right contact for genuine BMW parts and accessories , other products approved by BMW and related qualified advice .
0.8708288439612577		SimpleArgument(Your BMW center,List([0, 15)))	Relation(is,List([16, 18)))	SimpleArgument(the right contact for approved by BMW and related qualified advice,List([19, 85)))	Your BMW center is the right contact for genuine BMW parts and accessories , other products approved by BMW and related qualified advice .
0.7774589508050478		SimpleArgument(Your BMW center,List([0, 15)))	Relation(is,List([16, 18)))	SimpleArgument(the right contact for , and related qualified advice,List([19, 71)))	Your BMW center is the right contact for genuine BMW parts and accessories , other products approved by BMW and related qualified advice .
0.7774589508050478		SimpleArgument(Your BMW center,List([0, 15)))	Relation(is,List([16, 18)))	SimpleArgument(the right contact for accessories,List([19, 52)))	Your BMW center is the right contact for genuine BMW parts and accessories , other products approved by BMW and related qualified advice .
0.8078337996049968		SimpleArgument(Your BMW center,List([0, 15)))	Relation(is,List([16, 18)))	SimpleArgument(the right contact for genuine BMW parts,List([19, 58)))	Your BMW center is the right contact for genuine BMW parts and accessories , other products approved by BMW and related qualified advice .
0.876543225140763		SimpleArgument(BMW,List([0, 3)))	Relation(has tested,List([4, 14)))	SimpleArgument(these products,List([15, 29))); SimpleArgument(for suitability in relation to BMW vehicles,List([30, 73)))	BMW has tested these products for safety and suitability in relation to BMW vehicles .
0.876543225140763		SimpleArgument(BMW,List([0, 3)))	Relation(has tested,List([4, 14)))	SimpleArgument(these products,List([15, 29))); SimpleArgument(for safety in relation to BMW vehicles,List([30, 68)))	BMW has tested these products for safety and suitability in relation to BMW vehicles .
0.7620599808598616		SimpleArgument(BMW,List([0, 3)))	Relation(can assume,List([4, 14)))	SimpleArgument(responsibility for them,List([15, 38)))	BMW can assume responsibility for them . .
0.8958428165666725		SimpleArgument(accessories,List([62, 73)))	Relation(have not been specifically approved,List([79, 114)))	SimpleArgument(by BMW,List([115, 121)))	However , we can not assume any responsibility whatsoever for parts and accessories that have not been specifically approved by BMW .
0.45170382506656653		SimpleArgument(we,List([10, 12)))	Relation(can not assume,List([13, 27)))	SimpleArgument(any responsibility whatsoever for accessories,List([28, 73)))	However , we can not assume any responsibility whatsoever for parts and accessories that have not been specifically approved by BMW .
0.8157140564641437		SimpleArgument(parts,List([62, 67)))	Relation(have not been specifically approved,List([73, 108)))	SimpleArgument(by BMW,List([109, 115)))	However , we can not assume any responsibility whatsoever for parts and accessories that have not been specifically approved by BMW .
0.45170382506656653		SimpleArgument(we,List([10, 12)))	Relation(can not assume,List([13, 27)))	SimpleArgument(any responsibility whatsoever for parts,List([28, 67)))	However , we can not assume any responsibility whatsoever for parts and accessories that have not been specifically approved by BMW .
0.7561461120432282	Context(BMW can not evaluate,List([0, 20)))	SimpleArgument(each individual product from another manufacturer,List([29, 78)))	Relation(can be used,List([79, 90)))		BMW can not evaluate whether each individual product from another manufacturer can be used with BMW vehicles without presenting a safety hazard . .
0.897600496667802		SimpleArgument(BMW,List([0, 3)))	Relation(can not evaluate,List([4, 20)))	SimpleArgument(whether each individual product from another manufacturer can be used with BMW vehicles without presenting a safety hazard,List([21, 143)))	BMW can not evaluate whether each individual product from another manufacturer can be used with BMW vehicles without presenting a safety hazard . .
0.9205578370056476		SimpleArgument(each individual product from another manufacturer,List([29, 78)))	Relation(without presenting,List([109, 127)))	SimpleArgument(a safety hazard,List([128, 143)))	BMW can not evaluate whether each individual product from another manufacturer can be used with BMW vehicles without presenting a safety hazard . .
0.7852615174453589		SimpleArgument(country - specific government approval,List([43, 81)))	Relation(has been granted,List([82, 98)))		This guarantee is also not applicable when country - specific government approval has been granted .
0.9030401971054747		SimpleArgument(This guarantee,List([0, 14)))	Relation(is also not,List([15, 26)))	SimpleArgument(applicable,List([27, 37))); TemporalArgument(when country - specific government approval has been granted,List([38, 98)))	This guarantee is also not applicable when country - specific government approval has been granted .
0.9125462839307745		SimpleArgument(potential operating conditions,List([61, 91)))	Relation(might be exposed,List([112, 128)))	SpatialArgument(on BMW vehicles,List([129, 144)))	Testing of this kind may fail to embrace the entire range of potential operating conditions to which components might be exposed on BMW vehicles .
0.9052256377408016		SimpleArgument(Testing of this kind,List([0, 20)))	Relation(to embrace,List([30, 40)))	SimpleArgument(the entire range of potential operating conditions,List([41, 91)))	Testing of this kind may fail to embrace the entire range of potential operating conditions to which components might be exposed on BMW vehicles .
0.9186941924198344		SimpleArgument(Testing of this kind,List([0, 20)))	Relation(may fail,List([21, 29)))	SimpleArgument(to embrace the entire range of potential operating conditions,List([30, 91)))	Testing of this kind may fail to embrace the entire range of potential operating conditions to which components might be exposed on BMW vehicles .
0.9045207649554154		SimpleArgument(Such products,List([0, 13)))	Relation(to comply,List([37, 46)))	SimpleArgument(with BMW 's own stringent quality standards,List([47, 90)))	Such products could conceivably fail to comply with BMW 's own stringent quality standards .. .
0.9180804252893389		SimpleArgument(Such products,List([0, 13)))	Relation(could conceivably fail,List([14, 36)))	SimpleArgument(to comply with BMW 's own stringent quality standards,List([37, 90)))	Such products could conceivably fail to comply with BMW 's own stringent quality standards .. .
0.9251282565798027		SimpleArgument(The category,List([0, 12)))	Relation(is,List([13, 15)))	SimpleArgument(notes,List([16, 21)))	The category is notes . .
0.8807736236589644		SimpleArgument(The sub category,List([0, 16)))	Relation(is,List([17, 19)))	SimpleArgument(for your own safety,List([20, 39)))	The sub category is for your own safety . .
0.9064978085169282	Context(The title is,List([0, 12)))	SimpleArgument(accessories California laws,List([13, 40)))	Relation(require,List([41, 48)))	SimpleArgument(us,List([49, 51))); SimpleArgument(to state the following warning : a wide variety of automobile components , including components,List([52, 147)))	The title is parts and accessories California laws require us to state the following warning : Engine exhaust and a wide variety of automobile components and parts , including components found in the interior furnishings in a vehicle , contain or emit chemicals known to the State of California to cause cancer and birth defects and reproductive harm . .
